"id","sender_name","experience_text","published_date"
864,ناشناس ، تولید کننده محتوا,"«کارم تولید محتواست، سال‌ها بر پایه یه پلتفرم درست درمون مثل اینستاگرام براش زحمت کشیدم، پروژه‌هایی که داشتم همشون نابود شدن! فروش آنلاین کسب‌وکارهایی که براشون کار تولید محتوا انجام میدادم صفر شده!
خسته شدم از اینکه بقیه توی چشمام نگاه کنن و بگن :«چقدر بهت گفتیم کاری انجام بده که امنیت شغلی داشته باشه»
توی تایمی از زندگیم هستم که خانوادم و دختری که قراره باهاش ازدواج کنم ازم انتظار بیشتری دارن!
حقمون این نبود:)»",2026-04-20 00:00:00.000 +0330
865,رعیت,«برنامه نویس هستم. بخاطر سقوط ریال تصمیم گرفتم با شرکت های خارجی کار کنم. خیلی چالش داشت نهایتا با یه شرکت اسپانیایی وارد همکاری شدم که با قطع اینترنت عملا همکاری مون تموم شد. الان واقعا نمیدونم باید چیکار کنم وقتی حتی یه پکیج نمیشه دانلود کرد. شرکت های داخلی هم که همه درو گل گرفتن رفتن.»,2026-04-20 00:00:00.000 +0330
866,ناشناس ، ماشین ساز صنعتی,«سلام شغلمون تازه داشت از اینستاگرام جون میگرفت و کلی سفارش داشتیم از شهرستانها.متاسفانه اینستاگرام که بسته شد دیگه هیچ سفارشی نگرفتیم.من شرمنده ۳۷نفر کارگری هستم که دوماهه باهاشون قطع همکاری کردیم»,2026-04-20 00:00:00.000 +0330
867,ناشناس ، دانشجو,«من رشتم کامپیوتره ولی کامپیوتر نداشتم ! خیلی زحمت کشیدم تو این مدت تا کنار درس کار کنم تا بتونم یه کامپیوتر نسبتا خوبی سرهم کنم ولی همینکه میخواستم کارهای نصب ویندوز و درایور ها و نرم افزارهای مربوط به رشتم انجام بدم خورد به جنگ و اینترنت هم قطع شد الان بعد اینهمه هزینه کامپیوترم با یه تیکه آجر هیچ فرقی نداره تمام نرم افزار هایی که میخواستم باهاشون کار کنم نصب خود درایورهای ویندوز و خیلی چیزهای دیگه بدون اینترنت یعنی هیچ!»,2026-04-20 00:00:00.000 +0330
868,یک کارآفرین بدبخت ، آنالیزور کسب و کار و کارآفرین,"«کارآفرینم
یه تولیدی دارم و کار اصلیم آنالیز و تحلیل کسب و کارهای بین المللیه
اینکه ارتباطم با تموم مشتری های خارجیم قطع شد و چون تیمم دیگه دسترسی به ابزار ندارن دیگه نتونستیم کار و تحویل بدیم
قطعا بعد این پنجاه و دو روزم کار و نگه نداشتن برای ما
تولیدی هم محصولمون و می‌فرستادیم کشورای عربی که به لطفشون اونم از دست دادیم
مثل چی پشیمونم که تو سی سالگی جزو نخبه های این مملکت بودم و اینقدر تلاش کردم
کاش لااقل تلاشی نکرده بودم الان نسوزم اینقدر»",2026-04-20 00:00:00.000 +0330
869,ناشناس ، برنامه نویس,«بعد از بیش از 10 سال تلاش بالاخره تونستم پیشنهاد دور کاری تو حوزه برنامه نویسی از یه شرکت آمریکایی بگیرم، قرار بود دوشنبه مصاحبه کنیم، صبح شنبه اینترنت قطع شد. جدای از اون هم یه پروژه کریپتویی داشتم که 4 سال روی اون وقت و هزینه صرف کرده بودم و اون هم با تمدید نشدن هزینه سرور از بین رفت.»,2026-04-19 00:00:00.000 +0330
870,ناشناس ، برنامه نویس,«برنامه نویسم، دو ماهه هیچ کاری نکردم و هیچ حقوقی نگرفتم. تمام پس اندازم خرج شده و نه پول اجازه دارم و نه حتی پول غذا. دیگه نمیدونم چیکار کنم و از کی قرض بگیرم. تموم شدم»,2026-04-19 00:00:00.000 +0330
871,رامین,«پدرمون فوت شده و من تلاش کردم هزینه رو متحمل شم ، خواهرم با کلی بدبختی پیج اکسسوری زد. کلی تلاش که کم کم خرج خودشو دراره، خورد به این بساط ، بحث فشار مالی به کنار، مشکلات روحیش داره عذابمون میده»,2026-04-19 00:00:00.000 +0330
872,س م ا ، فروشنده,«من پیج اینستاگرامی فروش کیف داشتم و یک انبار و یک کارمند داشتم. این دو ماه رو ضرر از جیب دادم و پیجی که سال ها روش زحمت کشیدم رو نمی‌دونم در چه وضعیتیه.»,2026-04-19 00:00:00.000 +0330
873,ناشناس,«من افسردگی و اضطراب شدید دارم و خیلی راحت پنیک میکنم، یکی از راه های کنترل این مساله ساختن والپیپر و ادیت عکسی توی پینترست بود. الان 50 روزه نتونستم این کار رو انجام بدم و حالم از حالت عادی هم بدتر شده و چندتا تجربه ناموفق ... داشتم»,2026-04-19 00:00:00.000 +0330
874,جلال ترابی ، مربی و مشاور کسب و کارهای دیجیتال,"«تا همین لحظه هیچ اتفاق مثبت و خوبی برای اکوسیستم دیجیتال و کسب و کارهای اینترنتی نیوفتاده. روزی که اینترنت قطع شد تا همین لحظه کسب و کارها و سایت ها در نتایج گوگل نیستند و هرروز دارند ضرر میدن
تماس های متعددی برای انجام پروژه سئو و حتی منتورینگ برای بازگشت و ریکاوری سایت ها دارم اما همه پرریسک و انجام ندادن اونها سنگین تر هست. در این مدت که اینترنت قطع بود یک پوزیشن شغلی بین المللی رو از دست دادم و باعث شد به مصاحبه آنلاین نرسم!
فعلا دارم هزینه میدم ولی هیچ سودی نکردم...»",2026-04-19 00:00:00.000 +0330
875,ناشناس ، طراح,«من طراح و بازی سازم و روزم رو ساعت ها صرف ویدیو دیدن تو یوتیوب یا ایده پردازی تو اپ های مختلف بودم و از وقتی اینترنت قطع شده تمام کارام متوفق شده امیدوارم هر چه زود تر اوضاع بهتر شه و وضعیت بهبود پیدا کنه»,2026-04-19 00:00:00.000 +0330
876,ناشناس ، دانش آموز,«قرار بود با برنامه نویسی بتونم به یه جایی برسم و با درس خوندن و کنکور یه دانشگاه خوب قبول شدن مهاجرت کنم و یک زندگی خوب توی خارج از کشور بسازم ولی حیف که نه برنامه نویسی رو میتونم ادامه بدم و نه درس رو»,2026-04-19 00:00:00.000 +0330
877,Mtinora ، ادمین - دانشجو - بچه ایرونی بدبخت,«یکی از ده‌ها ادمین تیم انیموشن‌آرت و گیموشن‌آرت هستم که توی تلگرام و اینستاگرام فعالیت می‌کردم و درآمدم از همینا بود و تازه هم ازدواج کردم و همزمان مشکل دانشگاه و سربازی رو سعی دارم حل کنم که با قطع شدن اینترنت و خوابیدن کامل منبع درآمد تیم از یوتیوب و اینستاگرام و تلگرام هممون نه تنها بیکار شدیم بلکه قسط و خرج و مخارج و همه زندگیمون از دقیقاً دی ۱۴۰۴ به اینور (جدا از خرداد ۱۴۰۴) به هم ریخته و واقعاً وضعیت بدی داریم»,2026-04-19 00:00:00.000 +0330
878,یه بدبخت مثل باقی ایرانی ها ، تولیدکننده محتوا,«از دی ماهه بیکارم ، نمیدونم تا کی باید این فلاکت و بدبختی رو تحمل کنم،هر شب قبل خواب به جای اینکه فکر کنم چجوری در آینده کارمو گسترش بدم دارم فکر میکنم چی هنوز دارم که میتونم بفروشم خرجمو بده،تولیدکننده محتوا بودم از کشورای دیگه کم کم داشتم پروژه میگرفتم که همه چی فروپاشید .نمیدونم چجوری تا الان زنده موندم از فکر و خیال.»,2026-04-19 00:00:00.000 +0330
879,علی حسینی ، مکانیک,"«شغلم مکانیکیه و با دیدن ویدیو و مطالب و کاتالوگ های مکانیکی میتونستم پیشرفت خوبی کنم ولی الان کاملا دسترسیم قطع شده انگار زمانم هدر میره وقتی چیز جالبی یاد نمیگیرم.
همچینین سرگرمی های گیمینگ از دسترسم خارج شده و زندگی برام خیلی سخت تر شده.»",2026-04-19 00:00:00.000 +0330
